1,0.000508955
2,0.000508955
3,0.000508955
4,0.00051267
5,0.00051267
6,0.00051267
7,0.00046066
8,0.00046066
9,0.00046066
10,0.000455704
11,0.000455704
12,0.000455704
13,0.000451989
14,0.000451989
15,0.000451989
16,0.000424751
17,0.000424751
18,0.000424751
19,0.000437129
20,0.000437129
21,0.000437129
22,0.000432181
23,0.000432181
24,0.000432181
25,0.000419795
26,0.000419795
27,0.000419795
28,0.000419795
29,0.000419795
30,0.000419795
31,0.000413606
32,0.000413606
33,0.000413606
34,0.000421036
35,0.000421036
36,0.000421036
37,0.000437129
38,0.000437129
39,0.000437129
40,0.000450756
41,0.000450756
42,0.000450756
43,0.000506481
44,0.000506481
45,0.000506481
46,0.000558491
47,0.000558491
48,0.000558491
49,0.00057954
50,0.00057954
51,0.00057954
52,0.000677371
53,0.000677371
54,0.000677371
55,0.00070585
56,0.00070585
57,0.00070585
58,0.00072071
59,0.00072071
60,0.00072071
61,0.00075786
62,0.00075786
63,0.00075786
64,0.000766553
65,0.000766553
66,0.000766553
67,0.000773983
68,0.000773983
69,0.000773983
70,0.000775172
71,0.000775172
72,0.000775172
73,0.000719469
74,0.000719469
75,0.000719469
76,0.000726899
77,0.000726899
78,0.000726899
79,0.000716995
80,0.000716995
81,0.000716995
82,0.000752882
83,0.000752882
84,0.000752882
85,0.000761575
86,0.000761575
87,0.000761575
88,0.000738044
89,0.000738044
90,0.000738044
91,0.000726899
92,0.000726899
93,0.000726899
94,0.000739285
95,0.000739285
96,0.000739285
97,0.00073557
98,0.00073557
99,0.00073557
100,0.000723184
101,0.000723184
102,0.000723184
103,0.000716995
104,0.000716995
105,0.000716995
106,0.000739285
107,0.000739285
108,0.000739285
109,0.0008173
110,0.0008173
111,0.0008173
112,0.000853187
113,0.000853187
114,0.000853187
115,0.000828445
116,0.000828445
117,0.000828445
118,0.000821015
119,0.000821015
120,0.000821015
121,0.000811133
122,0.000811133
123,0.000811133
124,0.000786317
125,0.000786317
126,0.000786317
127,0.000781413
128,0.000781413
129,0.000781413
130,0.000755408
131,0.000755408
132,0.000755408
133,0.000723184
134,0.000723184
135,0.000723184
136,0.000686034
137,0.000686034
138,0.000686034
139,0.000641454
140,0.000641454
141,0.000641454
142,0.000590685
143,0.000590685
144,0.000590685
145,0.000537434
146,0.000537434
147,0.000537434
148,0.00049038
149,0.00049038
150,0.00049038
151,0.000469331
152,0.000469331
153,0.000469331
154,0.000450756
155,0.000450756
156,0.000450756
157,0.000450756
158,0.000450756
159,0.000450756
160,0.000421036
161,0.000421036
162,0.000421036
163,0.000421036
164,0.000421036
165,0.000421036
166,0.000425984
167,0.000425984
168,0.000425984
169,0.000411124
170,0.000411124
171,0.000411124
172,0.00041608
173,0.00041608
174,0.00041608
175,0.000407409
176,0.000407409
177,0.000407409
178,0.000406176
179,0.000406176
180,0.000406176
181,0.000427225
182,0.000427225
183,0.000427225
184,0.000440844
185,0.000440844
186,0.000440844
187,0.000489139
188,0.000489139
189,0.000489139
190,0.000553535
191,0.000553535
192,0.000553535
193,0.000569636
194,0.000569636
195,0.000569636
196,0.000636506
197,0.000636506
198,0.000636506
199,0.000675513
200,0.000675513
201,0.000675513
202,0.000715138
203,0.000715138
204,0.000715138
205,0.000728757
206,0.000728757
207,0.000728757
208,0.000758454
209,0.000758454
210,0.000758454
211,0.000740526
212,0.000740526
